split;label;text
val;0;"die richtige reaktion wäre diese spezialisten einfach ignorieren 

mir sagt keiner was ich zu tun und zu lassen habe 
wenn ich will gehe ich auch ohne maske im supermarkt
dieser unsinn funktioniert nur weil die mehrheit diesen unsinn mitmacht"
train;0;die richtigen deutschen ach so
val;1;"die rote punkte menschen machen einen einfach nur noch sprachlos
bildet eure eigene sekte eine lebensgemeinschaft in einem abgeriegelten dorf am besten da könnt ihr leben und essen was ihr wollt aber lasst uns normale menschen bitte mit euren weisheiten in frieden
danke"
val;1;die roten punkte sind der beweis das der geist der faschistoiden ideologien deutschland nie verlassen hat nocovid
train;0;die roten punkte symbolisieren bedingungslose regierungskonformität die covidmaßnahmen betreffend zusätzlich die abneigung für querdenker und afd die grünen punkte symbolisieren denberechtigtenwiderstand gegen die rotpunktler
train;1;die rotgrün versifften haben sich still heimlich in den medien und auch in den behörden eingenistet und ein netzwerk installiert um  an die macht zu kommen frau merkel hat dies unterstützt oder zumindest nicht verhindert
train;0;die rotgrüne bundesregierung hat diesen menschen im jahr 2000 die deutsche staatsbürgerschaft geschenkt im fall einer neuen grünen regierung ist die staatsbürgerschaft bereits nach 5 jahren aufenthalt vorgesehen muslime antisemitismus gelsenkirchen
train;0;die russen haben aber zuerst zusammen mit den deutschen polen überfallen und unter sich aufgeteilt das geht irgendwie immer unter
train;0;"die russen sind der meinung ich auch das der virus covid19  künstlich erzeugt wurde und alles bio waffe eingesetzt wird 
im übrigen sagte putin das sputnik  mittlerweile 4 impfstoffe  sicher sind wie die ak  47 dh zuversichtlich"
train;0;die scharia ist kompatibel mit unseren grundgesetz wäre das nun hand abhacken bei dieben
train;0;die schauspielerluftpumpen sollten dort mal vier wochen arbeitseinsatz leisten wahrscheinlich würden sie nach amnesty rufen nicht wegen der inder sondern wegen sich selbst so traurig
train;0;die scheut sich nicht davor frau weidel lügen vorzuwerfen es werden dann wieder alle ressentiments gegenüber der afd gezogen die man schon kennt auf den hinweis von weidel das die querdenker sich aus der mitte der gesellschaft bilden und friedlich seien zieht man eine
train;0;die schweiz ist die ganze zeit recht locker unterwegs und die zahlen sinken trotzdem wie erklären sie sich das
train;0;die schwellenwerte für die inzidenz liegen bei 100 bei 50 und bei 35 wir brauchen keine forderungen nach noch niedrigeren grenzwerten die die bevölkerung nur weiter verunsichern die wirtschaft noch mehr belasten und die keinen beitrag leisten zur lösung des problems tm
train;0;"die seit langem anrollende  wahlkampfwelle nimmt an fahrt auf und droht die restvernunft und das rudimentärer werdende verantwortungsgefühl der politik nieder zu walzen
betet für allg eigenverantwortung der bürger
fdp cdu fdp  fliegenpilz  laschet merz soeder scholz"
val;0;"die selbsternannte freie linke eine beleidigung an die intelligenz eines jeden halbwegs politisch gebildeten menschen
b0105"
train;0;die sich permanent outen müssen die haben das problem du verdrehst die fakten die das auch noch gut finden müssen ihre anerzogenen schuldgefühle beruhigen
test;1;die sind auch zum größten teils nazis der rechte flügel war nur der extremste haufen von nem ohnehin schon rechtsextremen haufen
val;0;die sind doch alle quatschenass
val;0;die sind halt ausser sich vor freude dass sie die juden endlich los sind  jetzt kann man sich getrost und lautstark dem naechsten problem zuwenden keinfussbreit
train;0;die sind ja nie dareine steuerverschwendung
test;0;die sind sicher nicht davon ausgegangen dass die afd ihren eigenen kandidaten im rennen lässt aber geschlossen nicht wählt  ein echtes novum danach wird es ein problem kemmerichs der etwas langsam in der birne zu sein scheint
train;1;"die situation ist überhaupt nicht vergleichbar
helmut kohl hat von der deutschen einheit profitiert
arminlaschet macht seit 13 monaten eine schpolitik 
mehr fehler konnte man schon nicht mehr machen
ein machbessesener lobby geförderter und unfähiger karnewalsnarr"
test;0;die sitzen heute noch im bundestag zersetzen ehemals konservative parteien wie merkel die cdu bekommen steuergelder ohne ende in den arsch geblasen wie die stasikahane etc pp
train;0;die solidaritätsverweigernde egoistische bubbe der querdenker erinnert in vielen punkten einem pop konzert für viele scheint die demo ein event zu sein es wird viel gefeiert viel alkohol getrunken und sobald etwas passiert wird wie vor der bühne das handy gezückt
train;0;die sonst gern acab schreienden witzfiguren frönen zu schmalkalden wieder ihrem liebsten nazifetisch natürlich stört es sie nicht wenn die polizei auf friedliche bürger knüppelt wenn diese sich das aber einmal nicht mehr gefallen lassen werden spaziergänger zum mob erklärt
test;1;die sozialschmarotzer randalieren wieder und beschädigen fremdes eigentum sind diese tiefflieger nun besser als querdenker b0105
train;0;die spaltung der gesellschaft vertieft sich rapide angst fressen hirn auf  allesdichtmachen
train;0;"die spaltung der gesellschaft wird immer größer

es ist sehr schmerzhaft dabei zuzusehen"
train;1;die spd ist überhaupt nichts wert sie  sind das beste beispiel dass die ehemalige arbeiterpartei überhaupt keine daseins berechtigung mehr hat hass hetze und vor allem die zerstörung und spaltung deutschlands ist altparteien werk die strafe wird kommen
train;0;die spd lehnt in ihrem  bereits beschlossenen zukunftsprogramm  eine weitere anhebung des gesetzlichen renteneintrittsalters ab unser ziel  ein gerechtes und solidarisches rentensystem ich freue mich auf eine debatte mit echten experten 33
test;0;die spd macht die ganze arbeit und die cdu holt sich die lorbeeren  also alles wie gewohnt in der großen koalition wenn jetzt noch die politische nullnummer laschet kanzler wird  dann gehört dieses gebaren entgültig zur normalität
test;1;"die spd mal wieder als kriegstreiber
hat heike maas eigentlich schon nen negativtest vorgelegt nachdem er bei seinem israel besuch auf seine eigenen corona regeln nen dicken haufen gemacht hat kein abstand keine maske und dann auch noch die bububöse hand geschüttelt"
train;0;"die spd muss in die opposition sie muss sich rundum mit anderen jüngeren leuten erneuern
noch was zu laschet er holt sich merz ins wahlteam was die  konservativen die von gestern freuen wird
ob er es richten kann 
mit ihm wirds hetzerisch schmutzig populistisch"
train;0;die spd nutzt jedes noch so verächtliche mittel für den wahlkampf zb  mindestlohn lügenmärchen ihren generalsekretär der völlig untragbar ist respekt fordern aber selbst keinen haben vor politischen gegnern führt nicht ins kanzleramt herr scholz
val;1;die spinner haben auch mich block und ich kenn die netmal
train;0;die stadt  steht bereit für eine ähnliche aktion da hier aktuell die hälfte aller impfangebote ungenutzt bleibt gibt es diesbezüglich schon grünes licht seitens des   duisburg laumann
train;0;"die stadt hagen impliziert ihre muslimischen mitbürger reagierten negativ auf juden und dass aus dieser gruppe eskalationen stattfinden könnten

sie bedient damit rassistische narrative"
val;0;die stecken doch alle unter einer decke     die   lassen sie nicht mitspielen und die  hat das problem des extremen randes wieso frau  leute wie bh oder gc nicht raus schmeißt ist mir ein rätsel
train;0;die steht wahrscheinlich irgendwo auch drin mein gott lesen sie doch was beim dfb selber drin steht sogar kopfbedeckungen sind anscheinend erlaubt aber in den entsprechenden farben
train;0;die steinzeitmenschen sind oft schon mit 40 gestorben
train;0;die stiko stellt sich schützend vor die kinder  gegen ihresgleichen
train;0;die stimmen für die partei werden hinterher bitter fehlen und laschet zum kanzler machen
train;0;"die streichen den himmel grün an 
das ist für die bayern der wahre weiß blaue skandal  
affront  
das hat wieder gedauert 
merde wenn man kein französisch kann 
leck mich merz 
was haben die denn selber deutschland am hut 
ist doch nur ein anhängsel an bayern"
train;0;die studie untersucht die unterschiede von sehr harten maßnahmen wie komplette ausgangssperren im vergleich zu weniger starken maßnahmen verschwurbelverdrehung der einschlägigen querdenker  nichts weiter und was er da mit seinem undurchsichtigen korrekturfaktor macht naja
train;0;die studie wurde von bild und rtl falsch interpretiert steht aber auch schon überall auf twitter dankeschön und eine angenehmes leben
train;0;die substanz von deinem hirn scheint wohl sehr flüssig zu sein du unterbelichter pavian was nimmst du dir das recht so über menschen mit migrationshintergrund herzuziehen in welcher baumschule wurdest du denn untergebracht
train;0;"die systematische zerstörung unserer land und forstwirtschaftlichen grundlagen durch klimakrise artensterben und bodendegradation ist jetzt also nicht von der agrarindustrie inklusive ihrer lobbypartei cdu verursacht sondern von den grünen
das wird mir hier echt zu blöd"
train;0;die technologien heißen windkraft photovoltaik und elektromotor natürlich muss in anderen bereichen weitergefroscht werden aber mit dem was wir haben lässt sich schon gut arbeiten man muss es aber eben auch nutzen
train;0;"die termine wurden wenn überhaupt kurzfristig verlegt und meist mit biontech ersetzt
das aussetzen war eine kurzfristige sache von 6 tagen

aufhgebauscht wurde dies primär von impfgegnern und der afd haben eben ein paaruninformierte adaptiert gt  besonders aus troll profilen"
train;0;"die tiefkorrupte von machterhalt besessene cdu csu   erneut vorgeführt von britta haßelmann es ist höchste zeit für den regierungswechsel
wahlrechtsreform
cdurausausderregierung
strukturproblem"
test;0;die toten scheinen nicht nur der afd sondern auch hier den kommentatoren am arsch vorbei zugehen ist ja nur harmlos das virus das kotzt mich an weil ich vor allem zu einer gruppe mit einer schlimmen vorerkrankung gehöre unfassbar ich glaube ich muss mich übergeben
train;0;die typen sind genau so bescheuert
test;1;"die typische geistig flache argumentationsstärke der sozen
kein wunder dass du reitschuster geistig nicht gewachsen bist"
train;0;die überzeugungein übernatürliches wesen lenke die geschicke der weltwürde im icd als wahn verschlüsselt werdendazu kommt oft der narzissmusich bin auserwählterleuchtetdeshalb was besonderesdas birgt die gefahrdass man durch diese störung anderen menschen schadet
val;0;die ukro faschistischen behörden haben die bilder u blumen abgeräumt die zum gedenktag des odessa massakers aufgestellt wurden 42 menschen wurden geschlachtet v nazi horden unter der aufsicht der behörden vor ort menschen die sich durch sprünge aus den fenstern
train;0;die umgekehrte implikation ist problematisch menschen m geistiger behinderung haben idr einen iq  lt  80 intelligenz ist was der intelligenztest misst iq  menschen m behinderung sind mit die größten opfer der pandemie querdenker u nazis gt  schwachsinn im dritten reich
train;0;die und deren fans haben aber nicht von einem wahlsieg geschwurbelt hasi
val;0;die ungeimpften haben sich selber aussortiert weil die sich nicht impfen lassen wollen eigene freie entscheidung aber jede entscheidung zieht konsequenzen nach sich natürlich darf das erst greifen wenn jedem ein impfangebot gemacht wurde
train;0;die union will sich selber zerstören der typ gehört in die afd so rechts wie der ist daran sieht man wie rechts die cdu geworden ist
test;0;die universität duisburgessen hat das festgestellt nicht die bild aber mit fakten habt es ihr zeugencoronas ja nicht so
train;0;die us bürger sind einfach und unkompliziert geimpft worden in deutschland braucht man erst aufklärungskampagnen für wie blöd   halten sid uns eigentlich  herr laschet ihre impfcenter funktionieren nicht sie sind nicht fähig sie sind nrw ministerpräsident wachen sie auf
val;0;die verarbeitende industrie hat letztes jahr 6 umsatzsteigerung amazon verdient sich dumm und dämlich andere bangen um existenz dank arbeitsverbot merkel  schämen sie sich lockdownfuerimmer idiots
