split;label;text
train;0;diese forderung ist ein fall für den psychater oder als reine boshaftigkeit zu sehen
train;1;diese frage kann ich nicht nachvollziehen ein land voller buntblödelvollidioten das die grenzen genauso offen wie den ars hat und solchen viechern dann auch noch geld bezahlt anstatt ihnen einen termin bei ihrem schöpfer zu verpassen deshalb
val;0;diese frage muss man wohl eher ihnen stellen
train;1;diese frau ist doch der letzteweg mit der schlutte
train;0;diese frauen sehen so leblos wie schaufensterpuppen aus
train;1;diese ganoven sehen auch über menschenleben hinweg mit sowas habe ich wirklich kein mitleid  ausserdem habe ich keine lust mehr mit deinen heiapopaia alle menschen haben sich lieb nur die polizei mag ich nicht gesülze mein zeit zu verschwenden es gibt besseres als drogendealer
train;1;diese ganze politikerkaste kann man doch in die tonne kloppen allein schon diese überschrift wieder fremdenhasses geht nicht darum dass der deutsche alles fremde hassen würde sondern dass er sich gegen falsche überfremdung wehrt und deren auswüchse kapiert das endlich ihr dämlichen schreiberlinge
train;0;diese ganzen neuen user die irgendwelche einzeiler posten gehen mir richtig auf die nerven geht bitte zurück auf eure komische seite  oder so hier geht es nur martinez die tz hat nicht umsonst einen martinezticker gemacht
train;1;diese griechen können mit dem geld das sie bei der em verdient haben gleich mal anfangen schulden zurückzuzahlenda freut sich der gyros auch noch und möchte uns herausfordernes gibt kein zweiten rehakleseuropameisterdas war ne einmalige sachetja und zur merkel kann man nur sagenwas will die auf einem freundschaftsspiel
test;0;diese grinsebacke war mir ohnehin immer suspekt  dass sich das verhältnis zwischen steiner und ismaik versachlicht haben soll mag glauben wer will da ist bestimmt noch nicht das letzte wort gesprochen
train;1;diese höchst unqualifizierten äußerungen lassen auch nicht gerade auf einen linksintellektuellen schließen sondern erinnern sehr stark an einen linksdeppen
train;1;diese invasiven arten müssen mit allen mitteln ausgerottet werden
train;0;diese jugendlichen hatte keine hautfarbe und sprachen akzentfreies deutsch
val;0;diese katastrophe zeigt spiegelbildlich die lage des christlichen kontinents europa
val;1;diese leute denken wie die nazis wer nicht für mich ist der ist gegen mich ich frage mich da schon wer ist hier eigentlich ein nazi  für erdogan ist jeder der ihm nicht wohl gesonnen ist auch ein nazi  mut zur wahrheit und niemals die meinung verschweigen
train;1;diese linken umtriebe gehören im keim erstckt schützt unser eigentum
test;1;diese meinung  von dir źeigt doch nur das du nur ein kleiner schaumschläger bist mit dem wissen eines 14 jährigen lederhosenhansel
train;0;diese meinung ist aber sehr exstremistisch wo habe ich eine meinung geäußert aber vielleicht kennt  a datadsqmentionodysseus51disqus href  einfach nur nicht die bedeutung eines fragezeichens
train;0;diese menschen jedoch zu vertreiben würde die problemzone nur verlagern womit den teils schwer abhängigen alkoholikern nicht geholfen sei  aber denen die sich jetzt an den besoffenen stören würde es helfen die trinker wollen doch gar keine hilfe  sondern trinken
train;0;diese panzer sind alle alte dieselstinkerdie in umweltzonen gar nicht reinfahren dürfendie ukraine zur umweltzoen erklären und schon ist für ökos das problem gelösstso einfach geht das oder
train;1;diese regierung widert mich an merkelco mit welchem recht treten vertreter eines diktators hier auf haben wir eine türkische besatzungszone bei meiner nächsten antinazidemo bin ich nicht unbewaffnet proakp und fc blausilber wollen den streß sie können ihn habenl
train;1;diese regierungsbrut hat bald eine ende allein die figur von westerwelle sagt alles so wird lügendetektor zu handgranate
train;1;diese religion mit ihren staaten in denen sie staatsreligion ist sind im mittelalter stehen geblieben was sage ich da mittelalter  nein in der bronzezeit denn die gladiatorenkämpfe als volksfest im alten rom waren genau so unmenschlich
train;0;diese riederinger haben wohl das letzte gemeindeblättchen  nicht gelesen wo festgestellt wurde dass kein einziges der hier untergebrachten goldschätzchen bislang nationale identifikationspapiere vorgelegt hat mit denen sie dann arbeiten dürften und im fall einer ablehnung dann auch abgeschoben werden können
train;0;diese scheinheiligkeit  wir alle hinterziehen steuern und wer das gegenteil behauptet lügt sich in die eigene tasche
train;0;diese schule hat anscheinend ein luxusproblem und eine despotische rektorin jedem schüler sollte es überlassen bleiben wie er grüßt denn in einer demokratie gibt es keine sprachpolizei die jugend redet sowiso anders als die erwachsenen und dabei sollte man es auch belassen denn eine sprache ist nie statisch sondern immer dynamisch bayern ist längst durchmischt da hier viele migranten und aus ostdeutschland zugezogene leben deren kinder hier in die schule gehen
val;1;diese sendung kann mal mit einem einzigen wort ausführlich beschreiben scheißdreck
train;1;diese sendung sollte besser proleten unter palmen heißendas passt dann auch besser zum unterirdischen niveau von sat1 und es sind da auch immer die selben assis dabei  melanie müller willy herren elana miras so eine blödtättowierte trulla ne bodybuilderhohlbirne   echt abartig
val;1;diese sogenannte künstlerin hätte gut zu dem österreicher gepasst ein hund ist ja juristisch gesehen eine sache  und so was nun in berlin da hab ich gar kein verständnis für diese dame kann sich ja selbst strangulieren das ganze per video aufzeichnen lassen aber für so eine aktion hat sie keinen mumm in der hose da vergreift sie sich an tieren und wer waren die unterstützer dieser geplanten heldentat
train;0;diese sorte von menschen gehören nicht zu deutschland
val;0;diese taktik findet man auch nicht nur in syrien aktuell das gleiche in der ukraine jedes mal kurz bevor die nächste abstimmung in punkto sanktionen gegen russland ansteht gibt es zwischenfälle zur freude poroschenkos für wie dumm halten uns eigentlich poroschenko und seine meinungsmacher
train;0;diese thematik beschäftigt seit wochen gestern noch bei hart aber fair es gibt wichtigere themen als diese gruppe man wird sich noch eine zeitlang beschäftigen aber dann bekommt der bürger wieder etwas neues womit er sich beschäftigen kann  in zwei monaten ist das spätestens vorbei denn ewig nur montagsspaziergänge wird auch mal langweilig
train;0;diese tiere gehören in die wildnis und nicht in zoos und schon gar nicht in zirkusse
val;0;diese trennung ist anscheinend so gewollt den keine der parteien machte bisher den vorschlag diese zuwanderung in die sozialsysteme zu beenden
test;0;diese typen müssen nach uganda verlegt werden gegen ein geringes kopfgeld macht israel das so und dort herrscht ordnung
val;1;diese tzschreiberlinge wieder  der fcb könnte sich vorstellen dass bender gut zu den roten passen würde so war die aussage von rummenigge die tzkritzler machen gleich wieder ein buhlen daraus  natürlich ist das wieder ein fressen für einige primitive user des blauen zirkusvereins
train;1;diese wirtschaftsflüchtlinge verhalten sich asozialganz einfach und schaden denen dies wirklich nötig hätten aber der staat lässt sich ja sogar erpressen verhandelt nun mit diesen gangstern und freut sich noch darüber dass nun eine lebendige diskussion in gang kommt die haben alle miteinander sowas von einen vollvogel
train;0;diese zeiten haben wir für immer überstanden
train;0;diesem sauschratzen hätt links und rechts oane ghead und seine eltern a
train;0;diesen drang zum markieren kennt man sonst nur von hunden
train;0;diesen hitlermist kann sich die tz echt sparen das möchte keiner mehr lesen
train;0;diesen zutreffenden kommentar wird ohnemichel nicht verstehen ohnemichel ist total überfordert schau mal seine kommentare an
train;0;dieser artikel ist so überflüssig wie ein kropf
val;1;dieser artikel muss sehr befreiend sein besonders wenn man viele ehemalige nazis zu seinen nächsten verwandten zählen kann
train;1;dieser artikel zeigt mal wieder was hier für geistige nulpen posten oder ist es vielleicht nur einer der mit zig nicks schreibt keine ahnung egal  aber mir zu schreiben lesen bildet einfach nur so vom vorgänger nachgeplappertda muss die hirnmasse schon sehr zerstört sein
test;1;dieser bericht ist eine lachnummer und ein schlag ins gesicht jedes lüdenscheiderbürgers  schadensbegrenzung durch die ln mit dem sprachrohr stl die hier in den vergangenen wochen etliche kommentare von usern gelöscht hatte die nur in kleinster weise etwas gegen den stl oder diese stadt geschrieben hatten  aber die ln war auch zu anderen zeiten schon als verwaltungspresse bekannt
train;0;dieser evina scheint ein guter zu sein ein lewaersatz findet bayern nicht keiner setzt sich freiwillig als backup für lewa auf die bank gibt den nachwuchs eine chance
train;1;dieser fdpfatke sollte sich lieber mal um sein schei8 bundesland schleswigholstein kümmern da gäbe es genug zu tun zustande gebracht hat dieser peinliche maulheld bisher eh noch nichts besonderes das ist allerdings auch das markenzeichen dieser bonzenpartei viel blabla und heiße luft
train;0;dieser feststellung kann nicht widersprochen werden allerdings versteht es dieser personenkreis immer wieder diesen titulierungen sehr gerecht zu werden auch diese annahme ist richtig dass ich deine person nicht diesem speziellen personenkreise zugeordnet hätte
val;0;dieser immer zu gekrümmte zeigefinger von herrn schäuble ist dermassen erschreckend dass dies darauf hinweisen könnte dass er seine halbwertzeit erreicht bzw überschritten hat
train;0;dieser jan stefan dieses mich nachäffende  mich wohl verehrende zooröhrchen  dieser tumbe werder und etliche andere chronischen intelligenzabstinenzler rafft es nicht dass du sixth_lord hecke negativ prime tibi123 und ich nicht identische realbürger sind wenigstens die kreiszeitung kann es sehen und das genügt wenn einem nichts einfällt kommt nur müll raus
train;0;dieser käse wird nicht davon richtiger dass du ihn zigmal postest und jetzt husch husch zurück ins körbchen
train;1;dieser kerl gehört dafür in den knast  und nicht irgend etwas mit geldstrafe oder auf auf bewährung  er kann ja deutsch ist nicht taub und wohl auch nicht blöd vielleicht hilft ihm ein strafvollzug mit fast 70 jahren um das einzusehen und am besten sein menschenverachtendes verhalten zu ändern  eine dreckstyp ist so einer
train;0;dieser kinderschänderpartei gehört endlich ihr freches maul gestopft
train;1;dieser kleine schleimer schreit so oder so ganz europa zusammen das beste ist lasst ihn hinter ohren troken werden und dann schikt ihn zum arbeiten nach sibierien
test;0;dieser kommentar zeigt mal wieder eindrucksvoll dass es dir nur um billige polemik und pöbelei geht  du bist so unwichtig und unwissend wie ein robin dutt
train;0;dieser kommentar zeigt uns doch dass deine intelligenz nur reicht um hier die nicks zu wechseln man kann die tz online auf der ganzen welt lesen du warst sicher auf der baumschule beim lehrer ast da lernt man halt nicht so viel gell
train;0;dieser mann hat schon so ein dubioses aussehen
train;0;dieser mann hat unser land nur für seine bedürfnisse gegen russland aufgestachelt und missbraucht und als er es geschafft hatte ist er wieder in das so schlimme russland zurück gegangen
train;0;dieser meinung wären sie sicher auch wenn es sich bei den demonstranten um rechtsradikale gehandelt hätte gelle barbara
val;0;dieser mensch muß sein leben hinter gittern verbringen
train;0;dieser meyer warum spielen denn bitte keine kinder mehr auf manchen spielplätzen weil politikgenies wie h meyer sie jahrzehntelang zu gesundheitsgefährdenden schrottplätzen kaputtgespart haben  was bitte ist daran illegal liebe zensoren steht ihr jetzt auch schon auf der gehaltsliste der spdmedienholding
train;0;dieser minister ist ein gefährder des friedens der sicherheit in deutschland und ein befürworter eines rücksichtslosen waffenhandels in zirkel logen und geheimbünden am parlament am volk vorbei also ein antidemokrat
